RecordID,Date,Country,TemperatureAnomaly_C,CO2Level_ppm,ExtremeWeatherEvent, EconomicImpact_USD ,PopulationAffected
f3edc1e8-09b5-451a-a6a8-8c2de1575a2c,8/9/2017,Australia,0.21,365.72,Hurricane," 6,446,954.37 ",689989
4c7fd14d-5c60-46b4-9fff-a41adaf82499,7/10/2008,India,1.7,368.33,Wildfire," 2,774,607.80 ",473744
817bc791-c7e5-4d85-86f1-017ebfa6258c,10/1/2009,Germany,-0.93,412.45,Tornado," 719,484.60 ",687936
c57edd58-f67e-42fe-928c-951979780255,9/1/2019,Japan,1.85,357,None," 8,762,457.86 ",3743239
6df21dd9-63b2-487c-9db8-aa791fc753eb,1/4/2016,Germany,-0.59,393.64,Wildfire," 4,875,102.12 ",2139368
163c8dac-6cb7-4e32-8d20-5406885b5cbf,11/5/2003,USA,-0.3,386.46,Tornado," 4,584,188.17 ",2381713
e1facf4d-a6f6-4a36-b5b9-c6ae964a46d7,3/29/2003,France,-0.16,372.8,Drought," 4,760,551.47 ",798009
31171970-2c92-4cb7-8a66-9ce487611540,5/1/2020,Germany,1.85,359.47,Wildfire," 8,410,084.96 ",2458643
87031247-83a3-4e01-a753-5eeafd0c5b91,8/29/2010,Brazil,-1.07,400.76,Flood," 7,243,249.23 ",4886593
fedea528-7a67-466b-b51c-17b1f817d05c,1/23/2020,Japan,1.96,410.86,Hurricane," 5,175,592.51 ",3046689
62a0d337-57f8-4db3-84b2-048a370711a4,2/26/2022,France,0.31,359.24,Wildfire," 639,740.61 ",1926592
55424d8b-5476-4838-a015-8b2a19fb05fa,6/10/2016,Germany,1.39,354.3,Flood," 9,570,720.31 ",1723431
d6d07a0a-d731-49ff-9399-cc0dcce934c4,2/25/2022,Russia,-0.2,402.25,Wildfire," 9,645,979.41 ",3558625
ca49ffc4-9b4e-451a-8063-10cd7e550e43,4/28/2002,China,-0.49,355.96,Tornado," 5,772,730.93 ",1905823
fb4a2253-5348-4c14-bd98-616f6fd69f9a,12/2/2023,Germany,-0.36,381.81,Hurricane," 7,615,865.55 ",240056
a3cb4b92-ba36-4420-b3ff-4ec8079657a5,1/4/2021,Canada,-1.45,385.11,Tornado," 4,027,449.63 ",2656705
203456a9-4147-4c06-9697-5714d1d60e4e,10/1/2021,Australia,1.4,375.45,Tornado," 508,892.52 ",199768
fc6c4fd5-4254-4c15-84e5-62f02d8fda00,2/27/2022,USA,-1.8,355.82,Hurricane," 1,600,880.56 ",2301707
f6e9a2aa-040d-43db-a142-ea8c1ce08f36,4/14/2015,China,-1.76,412.94,Tornado," 2,080,084.49 ",4154673
78af2fed-fa9b-4c95-9e3a-5a000f2c582a,12/22/2017,Brazil,-1.28,379.66,Tornado," 8,265,854.51 ",4887213
4b9b994f-9cb0-4b60-a67e-2e6a5f8f9e24,3/28/2011,China,-1.63,417.56,Drought," 1,243,349.07 ",176378
8cf13455-e203-4b76-9846-913cad917c75,4/10/2013,Germany,1.02,382.76,Drought," 8,066,436.34 ",4501381
3ea680eb-4326-4ffd-96c9-629901cfcc06,1/11/2016,Russia,1.49,393.09,Hurricane," 1,542,946.35 ",4044216
7894f033-adc2-4fb8-a2ad-d7999584ebe4,7/7/2019,Australia,-0.53,375.4,Drought," 4,646,343.60 ",473194
bef60f9c-10da-4b15-aa25-350d1b720f0a,11/23/2022,Germany,0.92,352.41,Drought," 379,975.34 ",2925360
db7f1409-f566-4897-a243-3dfe8d3d7aff,1/7/2005,USA,0.5,415.34,Tornado," 7,507,879.69 ",3558090
7d56a224-fc8a-44a2-841d-15e3e8733a6a,7/26/2004,India,1.07,401.6,Wildfire," 3,216,614.75 ",472504
f496a98f-f2a0-4656-9744-ed693d731bc1,2/10/2012,USA,-1.58,363.29,Tornado," 2,380,333.55 ",5596
c2cd5945-48d5-4f3f-a50b-f0d9872c59bf,9/15/2009,Australia,-0.15,372.91,Flood," 5,318,043.66 ",3661932
c3841e4d-7a70-4925-816f-a96760a6ed3f,2/20/2013,France,0.89,371.3,Flood," 1,209,184.76 ",683282
1536c8ca-3f84-4f83-9072-149b18d53f46,11/23/2005,Canada,0.08,399.43,Tornado," 2,447,672.16 ",1597249
daadaca3-e869-4085-ba1d-bfcc89c2e0fd,7/26/2016,USA,0.44,359.89,None," 2,644,698.69 ",162047
806b917f-c850-4fdd-be00-1fd8612b9cc9,9/22/2001,India,1.76,385.76,Heatwave," 4,509,752.58 ",167432
14a2ff87-b14c-47b3-a9af-0f1b77ef2bdb,3/19/2023,Japan,1.38,416.18,Heatwave," 7,641,725.97 ",657155
ec0fdf71-3ce7-47ea-a763-35074e325077,3/26/2022,Germany,-0.95,374.4,None," 3,262,352.42 ",291823
85ea7ecb-dd05-4719-8923-0bb5d946df11,7/1/2001,Russia,-1.83,400.14,Heatwave," 6,462,211.01 ",293211
9dafdd47-edc2-4ad9-8995-9de29e37bcad,8/26/2011,India,1.53,414.34,Tornado," 9,600,432.36 ",3800659
a55ac580-243c-4486-a102-a46895f80a17,9/1/2022,Russia,0.47,352.67,Drought," 3,953,653.55 ",1010991
9528f82f-32b8-43a3-acb1-29c57b5a13ad,8/6/2022,France,0.53,379.63,Hurricane," 323,920.15 ",1654273
ec9bce42-676c-4d0e-8f31-f13d1a27a360,8/30/2021,Germany,-0.8,395.12,None," 4,146,760.97 ",4564819
9bd12f54-768a-4fd8-aa95-2ace15742e6b,6/23/2014,Australia,-0.04,393.44,Heatwave," 211,897.00 ",4827562
2f172180-5a3f-42e0-bb0c-3346ccd2bce7,8/18/2021,Germany,-1.12,373.4,Drought," 2,635,578.72 ",2958844
8510d0d1-65c4-48a2-8800-0416dadcf1fd,10/19/2011,India,1.97,383.85,Wildfire," 831,173.48 ",4577961
eff0b397-e593-4608-9029-b81ec22978fb,4/18/2007,Japan,-1.07,409.95,None," 2,089,929.66 ",3328161
9a9ee298-3aa9-4489-9576-e2bc07ff3666,5/7/2018,Japan,-0.69,388.35,Heatwave," 2,043,749.76 ",4585576
c0e6275f-c546-416f-8c5e-99accf7da010,5/26/2009,France,1.84,406.02,Heatwave," 5,141,904.73 ",4615188
aa858c95-5dd7-43c3-b5b0-be6c3309c3cf,12/20/2019,Germany,-0.14,390.55,Tornado," 3,821,120.76 ",2575324
90337f1c-2738-4a86-8ae1-ea35531e4d9b,3/2/2004,Canada,-0.15,404.86,Drought," 3,237,687.20 ",1557986
e651f0a3-176b-48d4-92c3-6ae303cf9c7e,7/4/2021,Germany,0.78,402.1,Hurricane," 8,021,064.13 ",3044043
acb01628-e987-49fe-9d8d-47fb2242c6d4,10/15/2006,Germany,1.85,415.32,Heatwave," 1,288,418.75 ",455117
dff36332-7dfa-48b4-8463-382d88476941,6/23/2002,USA,-1,416.55,Drought," 9,743,262.38 ",1527350
0ab717f8-1a09-49f7-a98f-d8a2a752be2e,1/29/2008,USA,-1.08,351.43,Heatwave," 9,090,842.41 ",2132489
989c852b-5840-49ea-9576-890e1564caa8,1/1/2009,Japan,-0.69,373.92,Heatwave," 9,217,776.45 ",4435243
de66cae9-6071-43b0-a4af-a32c10598156,7/7/2005,Australia,0.71,389.95,Flood," 1,519,229.72 ",1377761
3b70beeb-d63c-495b-a054-e19e43d48061,2/28/2011,Germany,-1.25,415.42,Flood," 6,752,806.54 ",3112821
dcec3d34-99e7-412e-8012-c9d7f57e5762,8/27/2019,India,0.16,369.72,Wildfire," 6,990,635.97 ",1178832
5398665f-4aba-48e6-9ea2-725692294a63,10/4/2000,Australia,-0.69,376.14,None," 5,888,523.71 ",217409
54fc0a6c-dfa6-4f75-b56c-8ef66d2fdd18,4/7/2009,Japan,1.33,390.05,Hurricane," 7,710,618.70 ",3290497
cb3fde19-491b-4fc1-a665-932d747e3706,1/22/2019,Japan,1.29,388.1,Heatwave," 3,256,548.51 ",2404136
4f2034cf-1017-4b60-ba7b-7e5f319d3408,1/15/2004,Japan,1.44,381.63,None," 9,661,243.00 ",4417853
1a20a0b2-42a8-49da-8879-da90549168b4,12/19/2006,Russia,-1.1,372.68,Hurricane," 7,388,600.69 ",29712
885a307e-af6e-48ab-b6f5-3a7d490f2fe5,1/24/2020,France,1.33,360.18,Wildfire," 1,148,246.12 ",810372
97f549ef-6471-4575-9d02-bb158ecb85ea,3/16/2007,Australia,0.06,355.63,Wildfire," 1,460,733.11 ",3086407
70d12a02-91da-48a6-bda8-82a9639445fe,10/9/2023,France,-0.93,381.52,Flood," 4,521,656.97 ",2993342
7c587e1f-3c3a-4056-8458-a872f2ad6566,9/24/2012,USA,-1.54,415.69,Drought," 4,557,873.21 ",4853801
899bfd8b-d864-4fc2-9b09-37f1b730443c,1/5/2005,USA,-0.24,404.47,Drought," 496,692.48 ",1363487
ab879862-5fc2-4dd5-981f-b21a6822de82,10/13/2018,USA,-1.7,416.66,Drought," 523,651.70 ",1224608
94e8d2fd-a2c7-43ba-889c-1c1a6dac61c5,4/11/2023,China,-0.32,380,Hurricane," 3,795,520.58 ",2311637
7f5034e1-2bc6-445c-8839-b12fcefff872,9/7/2003,USA,0.16,401.34,Hurricane," 6,278,528.55 ",2494712
7e8f68e1-393d-42e8-8a69-bf98c424e6cb,6/25/2015,Australia,0.5,357.97,Wildfire," 6,636,568.58 ",2583883
328aa308-34ec-45ad-b7b4-aac7c00ccc50,1/19/2005,Canada,-0.79,379.7,Flood," 1,196,712.19 ",3048999
5918855d-59ef-4866-9ada-5367762fd1a3,3/29/2003,Japan,-0.4,365.02,Flood," 5,701,959.62 ",1252705
07e62bcf-8e9b-443f-b0e1-15dbf2a8fd2a,12/12/2013,China,-1.74,404.17,Drought," 7,943,208.07 ",1419558
55d14fa7-989a-472f-b19f-49425bee91d1,3/30/2023,Germany,1.63,401.07,Flood," 7,847,303.14 ",834244
c54ccf76-b5b5-4402-9b89-306a6ff249fe,7/21/2000,Germany,-1.07,366.99,Tornado," 1,720,269.43 ",3596233
d1f1c451-eef8-417d-95d8-191bc89b780c,4/1/2017,Russia,1.18,389.78,None," 8,715,129.62 ",4330228
8a041491-a4fc-45d9-8384-9b6a27707125,10/20/2015,China,0.45,372.06,Hurricane," 3,879,326.18 ",4768256
8cdae576-6b54-4a54-b937-c02f358b31e4,12/13/2021,China,-1.58,384.38,Tornado," 5,221,407.90 ",3986607
aa449acd-0ac4-4589-9acb-9078057f1ea5,12/16/2016,France,-1.26,383.19,None," 7,179,410.97 ",529963
4c98835e-bba7-4abf-afec-4859e18601b9,10/20/2000,Japan,-0.03,395.57,Heatwave," 3,952,551.04 ",2819974
e42f4a73-71ab-47a3-ae5a-616f1c35f0ca,5/11/2004,India,0.2,353.88,Wildfire," 4,483,253.87 ",1940172
5bc9bf3b-a7ee-487e-9adc-7cafd5be851c,10/5/2012,Brazil,-1.55,358.79,Tornado," 9,293,143.11 ",2088790
af456872-7df0-4fac-9020-7c24b4e1b8e7,8/29/2019,Russia,1.6,401.48,Wildfire," 8,889,834.43 ",3430086
9929da93-8b5f-4d33-86bf-f6dd50844733,3/31/2017,Brazil,0.08,368.71,Tornado," 61,871.31 ",4323001
c3970731-fa6b-4cad-9575-605a0ba71c4c,9/8/2021,India,0.57,360.6,Flood," 8,911,287.94 ",954360
25a21937-b82a-4a99-b894-77a253383010,9/11/2007,Brazil,-0.39,352.9,Flood," 248,952.90 ",4391524
448cb8cf-c0a2-4f72-bad0-3b6f6cbcfae1,5/17/2010,Russia,0.7,415.34,None," 2,783,542.89 ",4058463
b3ca33e4-fb61-4973-bc91-dc103af9a4ad,4/17/2019,France,-1.02,385.99,Hurricane," 4,943,689.15 ",2508386
571e176c-17f6-40dc-84e4-20530c3fa313,12/27/2016,Russia,0.94,398.62,None," 4,159,654.89 ",4868820
e5afde1e-dc2e-46e9-bde7-740d059ecf07,5/13/2008,Russia,-1.71,357.72,Hurricane," 4,703,276.40 ",4215628
f69b8896-7639-4509-8ed9-a1efbc69c5fc,1/14/2022,India,0.98,377.32,None," 9,058,361.35 ",4826823
6c2ce050-6896-4c9b-ac17-d237229efeab,12/26/2014,France,-0.51,374.53,None," 235,989.85 ",2335714
443fffe5-2f08-4d65-a5b8-72030c86fb31,9/12/2005,Brazil,-0.23,374.51,Hurricane," 9,969,673.66 ",4617660
eb59dd82-0fa8-436f-88c7-54ba6e5d02fc,6/23/2010,France,1.37,378.02,Hurricane," 902,211.94 ",735122
5c4976f3-1314-4953-a481-42c2cd3f2bd7,3/3/2019,France,0.84,391.12,Flood," 3,608,097.55 ",1188052
b8f60432-bfe6-4d05-b035-d12a155c8969,5/18/2011,India,1.02,407.05,Hurricane," 9,397,980.12 ",3287100
1ca83827-79b7-4227-9078-b9b22fc6bd97,5/31/2014,India,0.04,417.68,Tornado," 1,916,720.30 ",1248691
cdcad274-688a-4acc-b185-4f630b8af037,10/3/2021,Japan,1.4,369.06,Tornado," 8,831,287.10 ",4652846
5a70b9bb-2301-4f77-b710-2e485f65f2ff,5/11/2005,Brazil,0.61,416.44,Hurricane," 9,100,182.11 ",1218326
d450e3ac-d799-45df-9928-36bb6e19a2d6,1/20/2011,Japan,1.38,375.02,Hurricane," 6,847,847.21 ",650585
90a339f6-47b6-4b65-b154-fb2b38fc89e4,9/7/2017,Germany,0.56,369.65,Tornado," 8,575,584.45 ",3417497
15e3c176-556d-4d73-82c8-5904bd6258de,6/20/2010,Germany,1.39,390.61,Flood," 2,651,739.81 ",1875194
27901acb-f9da-4587-a6d5-3a6d4e076616,9/22/2002,France,-0.52,370.12,Heatwave," 1,560,126.09 ",3820507
15e04361-84db-4b3c-af60-62cc623fc69f,3/17/2004,USA,1.82,406.82,Wildfire," 9,548,955.07 ",2052106
b9bcbc06-c866-46ed-8f3c-e480635b2702,5/1/2017,USA,0.04,403.82,None," 5,203,917.96 ",4255905
627d6fce-9254-4710-a3f3-e1cc6a48ae9c,5/11/2004,Japan,-0.38,378.79,None," 172,272.83 ",4330929
08e2fbce-ca73-4807-954d-6f9f1e2bc6e9,7/15/2013,Canada,-1.71,403.9,Heatwave," 6,051,017.88 ",3042020
ced0b307-a92f-4841-9832-c94c144281a3,11/2/2011,Canada,-0.55,390.09,Tornado," 3,531,206.59 ",384203
7fbd4c67-59f9-4bda-b1c3-d138976a0fdd,11/20/2018,USA,-1.51,356.52,Drought," 5,547,521.61 ",368415
ad6ebc92-637e-4874-9a69-4574835c6fca,10/30/2018,Brazil,1.58,402.62,None," 8,784,614.30 ",2379984
eccf7675-4992-4d4b-acf3-6b41963e91d4,2/6/2022,Canada,-0.39,392.14,None," 909,954.11 ",116422
17c71092-7955-40a9-af4f-85a7a32ae169,2/3/2022,Germany,-0.43,369.29,None," 569,423.89 ",432488
9de255df-84d3-4f7f-a34d-c75728779aa5,8/7/2013,China,-1,389.21,Wildfire," 630,946.68 ",1530375
f80819dc-a211-4718-841b-a88895a6fdd3,2/8/2004,Japan,0.18,409.03,Tornado," 9,728,484.28 ",2314484
3c9c35df-0aed-48de-ac6d-ae02e6cfa949,3/28/2012,Australia,-0.49,386.34,Heatwave," 5,629,140.05 ",2961667
6bcf349d-309f-4383-a32d-60aaeac002eb,11/23/2009,Russia,0.95,351.82,Drought," 3,580,871.70 ",204462
d120e31a-218f-4deb-901a-9ac181ed64fb,11/13/2013,China,1.39,355.86,Wildfire," 2,864,419.10 ",2694111
eb00e6ce-0d31-49be-a0c9-baac6ca792d4,12/29/2007,France,-1.41,357.22,Heatwave," 2,813,442.99 ",1649578
92116c53-674a-42f6-880a-fa037bcbe90e,8/23/2009,Japan,0.55,364.8,Tornado," 6,714,005.75 ",2331738
7eba628d-eb48-4e33-a3b9-734990e9c30a,2/15/2023,China,-0.97,355.56,Hurricane," 2,257,078.70 ",1405902
5db65ab8-43f7-47e6-9597-afee2b5448fc,6/27/2017,France,-0.49,392.35,Heatwave," 7,904,995.97 ",4208283
2a27b0a0-37c7-4251-ad6f-1a8c3a94c75b,11/14/2010,USA,1.2,369.89,Hurricane," 3,962,974.73 ",3436604
7098a88c-2814-4d6b-8bf1-2bbf704b41a0,3/23/2022,Germany,-0.35,403.4,Heatwave," 822,137.90 ",3937389
392b4534-7cd2-4a78-908f-29ebe23fb0fb,1/2/2001,India,0.42,364.75,Wildfire," 9,870,600.11 ",1429490
aecc983b-a933-4350-8572-7f999bea8a92,10/6/2017,China,0.31,382.97,Flood," 2,966,392.71 ",3791635
ee51d926-333f-4648-8ea4-5de339452b54,5/5/2018,Brazil,-0.75,390.88,Flood," 4,572,730.34 ",1867939
453df082-7842-466a-abc7-79d3d25fff96,4/19/2015,Russia,-0.45,377.85,Heatwave," 8,318,191.37 ",2904762
cdf106bd-4cdf-4dd7-b914-9160c7011d03,9/10/2010,USA,-1.83,384.95,Hurricane," 9,957,463.94 ",4932719
9745e472-dd10-4ed1-82ad-36a089fdb409,7/3/2010,Germany,1.27,393.27,Flood," 5,665,574.72 ",1930539
c417e0e7-d795-478c-9a3c-026c569fe495,11/28/2004,USA,0.3,412.82,Drought," 8,958,521.41 ",4645470
19d28f5b-db6f-42f7-b9f1-43a80bb61e5d,11/19/2018,France,-1.6,374.81,Hurricane," 3,092,933.71 ",2210375
e82b24cb-2d59-4280-a6ad-e85c9b747d1a,1/27/2006,Brazil,0.04,415.94,Heatwave," 7,682,766.58 ",1281459
76019cc4-b58e-4590-8d80-04870fd4e42d,2/6/2016,Australia,-1.07,402.28,Wildfire," 5,327,589.51 ",4703879
9e9fb7d1-ccb8-4cce-80da-c7e57993f54c,4/25/2020,France,-1.65,383.79,Tornado," 9,049,362.62 ",2177263
8ac61de3-2e05-476d-8f14-c7756f87354d,1/26/2021,Russia,0.04,377.44,Heatwave," 7,247,800.46 ",3707016
44a1bf89-c323-45b1-9de2-1f3041eee824,8/25/2001,USA,-1.62,383.89,Drought," 217,513.08 ",1917836
17ff7925-d0ac-463c-8777-5a3f06e9fcaf,3/25/2001,France,-1.53,411.69,Flood," 2,965,827.84 ",1632589
72a2e20b-11f7-4035-a99e-a52dd61c7e96,8/11/2016,China,0.45,397.55,Wildfire," 3,080,540.19 ",3950007
f55b2ecc-77ba-43f1-aec0-1a04c2b1e45c,9/22/2007,China,-1.35,376.07,Heatwave," 5,044,063.58 ",160347
fde02d80-ee46-4040-8bab-062f04a027a5,5/30/2010,Russia,0.68,361.94,Drought," 6,226,038.15 ",4405756
2f47c72f-403f-47f8-82e8-89181df4db98,12/17/2018,Brazil,-1.98,356.93,Heatwave," 4,499,323.84 ",2163763
e79bd6fd-fd57-4b97-8d80-8e147c278844,9/27/2010,France,1.76,400.98,Drought," 4,001,003.95 ",2662910
ca86d228-c3f2-4c97-a2a7-23ede1413856,8/22/2000,Brazil,1.77,384.56,Tornado," 4,391,565.07 ",4469340
43da23a7-d9c4-4d58-8ed3-bbb0b43977d9,9/2/2007,Canada,1.44,383.58,Heatwave," 4,391,559.68 ",4878358
e1a7698f-a49f-43dc-800e-4967c81ee39b,8/6/2018,Australia,-1.5,366.1,Drought," 1,656,252.48 ",2525691
a93fc7f3-6933-4bc8-b5ef-7c73cb9fcade,7/23/2003,Brazil,1.3,375.79,Drought," 1,444,740.66 ",4613010
44d02f25-5079-4571-8a58-e79a6e9e0b26,11/9/2020,Germany,-1.8,358.87,Hurricane," 2,269,839.21 ",268433
c6ef30ab-2c24-4818-9cae-70e163aee1dc,9/4/2013,Russia,1.18,387.02,Hurricane," 5,125,776.77 ",4026091
1e9096aa-0d89-48a3-8ff0-72519733233a,4/29/2008,Canada,-1.49,356.38,Tornado," 3,867,843.43 ",4862258
f5dc61ba-8b25-454f-82ca-22c7ad9bf079,1/28/2023,Russia,0.35,391.93,Heatwave," 4,961,047.47 ",3091927
c3f8961f-7582-4463-be8f-69e50058394a,4/21/2010,Japan,0.75,366,None," 7,089,155.43 ",168735
efe8f6ef-c5d2-4458-a0f4-6a5015773a0a,3/12/2012,Canada,1.56,374.63,Drought," 3,761,340.32 ",231529
f8b68c8f-bcb8-45af-8fdf-e5a1816e1230,10/11/2000,Russia,1.84,383.02,Flood," 4,719,432.10 ",578773
83ff1a3f-dfed-4580-b381-31f62307d659,6/13/2001,Russia,0.12,383.86,Hurricane," 9,465,794.47 ",2962890
7403f3af-34cb-40d6-bdb9-b50eb096cf50,4/16/2012,China,-1.4,386.98,Flood," 65,859.47 ",3412965
da3e02a3-5e8f-4ad1-b687-ae43e9477b97,9/7/2004,Australia,0.42,367.07,Hurricane," 6,398,682.24 ",3189247
43d1b7fc-7d57-46ed-8c81-682b1a3d0d7d,3/25/2006,China,-0.27,377.57,Wildfire," 4,397,833.78 ",1233848
6c2250fc-c1ff-4d41-86bf-32f1a5b5b3e8,3/11/2021,Canada,-1.06,412.45,Heatwave," 3,906,626.33 ",413125
18768806-1810-4564-bf80-ccf649c0cb27,6/22/2016,USA,-0.92,356.92,Tornado," 2,624,604.26 ",249823
5797b031-355b-4cf3-92f0-2df46d58d99a,12/13/2016,Brazil,0.21,383.08,Drought," 2,333,365.81 ",3363000
39cc86b3-5b2f-4f89-8511-aa4f80cb5a6d,5/4/2017,Australia,0.37,380.73,Drought," 4,302,426.31 ",4064331
c3e4c415-72d8-420e-a07f-56edd4f59055,10/16/2006,Canada,-0.67,414.04,Wildfire," 4,135,685.09 ",1768469
50af6b04-3a64-4e91-8d48-5c9bd6256959,4/21/2022,Australia,-1.55,408.09,Flood," 8,720,808.88 ",3199620
553f425c-096b-493f-a6f6-f42f3d5ef2ac,3/18/2020,Canada,1.44,410.86,Flood," 2,764,349.80 ",3074901
f8cfd758-73b0-445c-80e3-684fd6d1d9a2,11/14/2012,Brazil,1.6,400.21,Flood," 8,424,976.14 ",1757718
d44ccd7c-c315-4bc2-9e83-87b4ff32d27f,5/19/2016,China,1.41,361.34,Flood," 8,757,124.13 ",2718349
fc7a6b87-40fe-42b0-b81e-4e83be56fa61,7/11/2010,Brazil,1.07,362.54,Tornado," 6,588,297.94 ",1493261
ea2b0d56-5e98-424d-ad85-f6d5641f0464,12/23/2011,Brazil,1.33,363.82,Hurricane," 4,669,114.36 ",1487129
3a20635b-365f-47e2-9db3-fb49fa46b119,5/18/2004,France,0.2,418.4,None," 9,735,881.97 ",961329
fcbc9c62-55b9-44e2-9143-9ef67346a336,3/14/2008,China,-1.29,382.93,Flood," 6,640,659.97 ",3232918
3e94a47f-4007-49df-ac61-ec2e44d58fff,8/30/2014,Germany,1.43,363.42,Wildfire," 547,893.43 ",1081772
e76ae515-b37e-4ade-a8fa-4104505705d7,8/1/2001,USA,-1.18,357.34,Flood," 5,630,540.91 ",1892497
9255252d-7ff6-47c1-ae64-ea9f45dac40f,3/5/2003,USA,1.61,369.53,None," 6,399,437.67 ",3901605
f6bcf1d5-7f7f-416a-b428-138bfacf9c99,7/28/2005,Japan,0.9,353.85,None," 1,220,831.89 ",625364
68f04d39-a75a-4e50-b18c-06b4e7edef0b,4/23/2017,Russia,0.4,360.92,Heatwave," 117,435.67 ",2428507
ff729886-2520-4db5-b054-07a127f4bebb,10/9/2019,Russia,1.8,416.46,Wildfire," 1,777,687.41 ",3811106
330f546b-d162-41a6-9f84-616f0fb4dbb9,1/25/2010,USA,-0.9,386.39,Hurricane," 3,582,628.32 ",2743768
4e4bd45f-e6de-4796-bcb4-c104070db19e,9/7/2001,Brazil,1.83,359.75,Tornado," 8,879,298.74 ",3788648
840dcffa-6301-4081-967c-0dec4b43d852,12/29/2019,India,-0.02,381.94,Hurricane," 271,475.65 ",1906638
beee03ed-ec32-4864-a17d-655510467b02,4/4/2022,Japan,-0.77,413.93,Hurricane," 7,538,126.49 ",1334784
fd5a53e6-39c8-4d5c-a5e2-0e2cf3a6efe3,3/13/2016,Brazil,1.92,417.54,Tornado," 3,513,054.95 ",4486435
af2e463c-428e-47c0-b951-bc2f530d4c78,8/21/2018,France,1.55,352.7,Hurricane," 3,002,979.89 ",615749
f3d4adb3-5cdb-4235-b8e0-497f0f0c13b2,7/13/2000,Japan,1.44,351.65,None," 3,555,485.99 ",1386714
2a17d235-d139-421f-8f55-8b5087f4efca,2/26/2017,Germany,-0.65,355.76,None," 4,307,934.22 ",3382380
445bb86b-246f-40e8-87c7-411491d8fe17,12/5/2009,China,1.29,361.2,Flood," 2,276,871.30 ",1869077
d634f18f-6db4-4498-a3a3-eba853b5a378,2/14/2015,China,-1.13,366.74,Tornado," 2,452,452.60 ",4735214
a05181eb-d0c8-479a-9b07-fc192a7bf2b7,6/8/2019,France,-1.61,396.68,None," 2,432,932.71 ",4316686
b921b70e-0f39-42ac-bb04-2a627a102e7c,1/21/2008,Russia,-0.15,390.54,Drought," 4,639,827.15 ",2393355
153ca4ce-daaf-4998-a95b-9524f8a1d3f3,3/11/2008,India,-1.6,384.79,Tornado," 2,877,556.54 ",337111
37769bc8-ce1c-431d-bf8d-afa932dbc5e9,1/17/2004,France,1.86,400.72,Drought," 9,043,813.49 ",2502424
a39e22eb-fb6c-4014-8215-c7cc3184581d,11/11/2022,Brazil,1.63,368.3,Tornado," 4,619,278.56 ",2636500
d4c09db6-f98d-42a9-9893-c6e423bde8a8,5/30/2005,Russia,0.84,418.14,Flood," 1,743,384.42 ",3327998
4290570c-af52-442a-b2c5-1c15b7fc66fd,6/26/2005,Australia,0.05,407.23,Hurricane," 8,066,178.01 ",1298137
abf0ced9-6a0a-40fa-9b1f-b71d4dc3ebcf,11/26/2019,Canada,-1.35,366.02,None," 3,439,157.26 ",3635983
7d22410c-431d-4996-a4b8-23a024ee2f45,1/29/2002,Russia,1.27,376.22,Flood," 875,376.92 ",351281
b65d5301-35af-4d43-b9b6-4a11674cdd5f,7/1/2021,Australia,-0.62,363.62,Hurricane," 5,801,638.33 ",3190932
505bdbda-eda5-4008-80ff-0e53ea2e73f2,8/3/2005,Brazil,1.03,371.33,Tornado," 2,750,858.76 ",1637858
c1a64148-b857-4689-875e-c89eb3da179f,11/3/2018,Russia,-0.75,409.37,None," 325,637.54 ",2975022
5b5b8ea8-0d0e-41d2-906e-c9b925c59a8e,10/31/2001,Russia,1.01,418.54,Wildfire," 5,062,583.76 ",3773066
a3fd78ed-9d9b-4e53-af2f-845fb10b1145,11/11/2016,France,-1.28,364.52,Drought," 6,832,650.37 ",4853666
397692af-a2ef-417c-8dc2-7588896f74a6,8/13/2003,China,1.4,408.68,Wildfire," 1,528,104.18 ",4591883
203876f1-8282-463c-b876-8c304bef2a02,11/12/2016,Australia,0.84,352.94,Tornado," 2,735,868.27 ",3693408
0619bde0-7150-4ff2-903d-f250271f694f,1/11/2009,China,-1.16,393.83,Flood," 4,985,878.61 ",283450
23ca3ec3-43c8-4222-b4f5-bdf69f3b07c4,2/4/2019,Canada,1.26,395.88,Flood," 7,919,171.96 ",1191022
cfa1433c-6a3f-478d-9752-39c2a09e394d,2/25/2019,Germany,-0.22,411.03,Tornado," 7,195,509.81 ",1958257
432e3a7c-dd54-4c90-9bbf-d9213b8d1e4b,8/18/2023,Russia,-1.3,411.64,Heatwave," 5,014,776.16 ",1248309
f82d302a-c1c4-475b-9208-7061ebfb3418,1/9/2004,China,0.53,358.68,Hurricane," 141,630.23 ",3320066
e7db3d19-11a1-482a-9591-2e9dafd8b490,12/5/2017,Canada,0.76,389.06,Hurricane," 3,074,287.83 ",4207073
cdf546ff-098f-4ff0-a903-7958022ee546,11/14/2004,Japan,1.58,357.72,Tornado," 6,292,822.53 ",1507831
03f8b32c-3533-4d56-9404-861fbd7b05cb,2/14/2002,Germany,-0.39,367.56,Tornado," 3,705,027.48 ",329490
7f3931ac-803a-4f15-b6dc-f4a6b8f10f2f,1/10/2002,Australia,0.81,410.81,Wildfire," 2,112,100.50 ",4421036
1afe3d04-33b9-43cf-87c5-9a7ee8f1553c,3/6/2003,USA,-1.71,399.14,Tornado," 231,292.03 ",667408
